,S/N,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,Size
1534,1534,12/12/2018,3785192,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
1535,1535,12/12/2018,3785166,362502,1,362502,A0708401,A07,8,"[31.25, 12.0]",A0708,"(250, 360)"
1536,1536,12/12/2018,3785064,454369,1,454369,A0608204,A06,8,"[34.5, 12.0]",A0608,"(360, 120)"
1537,1537,12/12/2018,3785032,398668,1,398668,A0214304,A02,14,"[47.5, 16.5]",A0214,"(80, 260)"
1538,1538,12/12/2018,3784995,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309,"(150, 340)"
1539,1539,12/12/2018,3785017,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
1540,1540,12/12/2018,3784987,253464,1,253464,A0507401,A05,7,"[39.0, 12.0]",A0507,"(120, 100)"
1541,1541,12/12/2018,3784928,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
1542,1542,12/12/2018,3784890,425976,1,425976,A0302305,A03,2,"[44.25, 6.0]",A0302,"(100, 80)"
1543,1543,12/12/2018,3784843,427755,1,427755,A0202206,A02,2,"[47.5, 6.0]",A0202,"(240, 220)"
1544,1544,12/12/2018,3784797,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
1545,1545,12/12/2018,3784795,439405,2,439405,A0403203,A04,3,"[42.25, 9.0]",A0403,"(150, 120)"
1546,1546,12/12/2018,3784703,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1547,1547,12/12/2018,3784671,335349,1,335349,A1002203,A10,2,"[20.75, 6.0]",A1002,"(100, 380)"
1548,1548,12/12/2018,3784660,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
1549,1549,12/12/2018,3784611,337419,1,337419,A0414304,A04,14,"[41.0, 16.5]",A0414,"(440, 80)"
1550,1550,12/12/2018,3784588,348934,1,348934,A0204305,A02,4,"[47.5, 9.0]",A0204,"(110, 280)"
1551,1551,12/12/2018,3784570,223437,1,223437,A0717103,A07,17,"[32.5, 19.5]",A0717,"(50, 140)"
1552,1552,12/12/2018,3784558,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
1553,1553,12/12/2018,3784558,294281,1,294281,A0401203,A04,1,"[42.25, 6.0]",A0401,"(350, 240)"
1554,1554,12/12/2018,3784558,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1555,1555,12/12/2018,3784543,389081,1,389081,A0311405,A03,11,"[45.5, 15.0]",A0311,"(100, 200)"
1556,1556,12/12/2018,3784536,425499,1,425499,A0306502,A03,6,"[44.25, 10.5]",A0306,"(410, 280)"
1557,1557,12/12/2018,3784411,395246,1,395246,A0707504,A07,7,"[32.5, 12.0]",A0707,"(320, 380)"
1558,1558,12/12/2018,3784362,292714,1,292714,A0410402,A04,10,"[41.0, 13.5]",A0410,"(240, 200)"
1559,1559,12/12/2018,3784362,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
1560,1560,12/12/2018,3784362,303893,1,303893,A0904401,A09,4,"[24, 9.0]",A0904,"(320, 280)"
1561,1561,12/12/2018,3784362,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1562,1562,12/12/2018,3784355,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
1563,1563,12/12/2018,3784200,427206,1,427206,A0308406,A03,8,"[44.25, 12.0]",A0308,"(320, 20)"
1564,1564,12/12/2018,3784144,401696,1,401696,A0422502,A04,22,"[41.0, 22.5]",A0422,"(160, 260)"
1565,1565,12/12/2018,3784093,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1566,1566,12/12/2018,3784086,436454,1,436454,A0216106,A02,16,"[47.5, 18.0]",A0216,"(130, 200)"
1567,1567,12/12/2018,3784078,446739,1,446739,A1010202,A10,10,"[20.75, 13.5]",A1010,"(250, 160)"
1568,1568,12/12/2018,3784077,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
1569,1569,12/12/2018,3784066,363491,1,363491,A0220502,A02,20,"[47.5, 21.0]",A0220,"(180, 160)"
1570,1570,12/12/2018,3784065,309462,8,309462,A1107203,A11,7,"[19.5, 12.0]",A1107,"(240, 20)"
1571,1571,12/12/2018,3784065,432234,1,432234,A0407103,A04,7,"[42.25, 12.0]",A0407,"(70, 160)"
1572,1572,12/12/2018,3784047,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
1573,1573,12/12/2018,3784039,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1574,1574,12/12/2018,3784014,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1575,1575,12/12/2018,3784009,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
1576,1576,12/12/2018,3784009,294281,1,294281,A0401203,A04,1,"[42.25, 6.0]",A0401,"(350, 240)"
1577,1577,12/12/2018,3783973,449731,1,449731,A0918103,A09,18,"[24, 19.5]",A0918,"(400, 120)"
1578,1578,12/12/2018,3783963,335930,1,335930,A0915404,A09,15,"[26, 18.0]",A0915,"(150, 320)"
1579,1579,12/12/2018,3783955,348816,1,348816,A0908303,A09,8,"[24, 12.0]",A0908,"(220, 140)"
1580,1580,12/12/2018,3783922,434125,1,434125,A0912502,A09,12,"[24, 15.0]",A0912,"(90, 200)"
1581,1581,12/12/2018,3783897,309462,8,309462,A1107203,A11,7,"[19.5, 12.0]",A1107,"(240, 20)"
1582,1582,12/12/2018,3783897,432239,1,432239,A0322108,A03,22,"[44.25, 22.5]",A0322,"(430, 180)"
1583,1583,12/12/2018,3783897,434113,1,434113,A0407202,A04,7,"[42.25, 12.0]",A0407,"(230, 40)"
1584,1584,12/12/2018,3783857,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008,"(140, 360)"
1585,1585,12/12/2018,3783857,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008,"(90, 340)"
1586,1586,12/12/2018,3783855,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
1587,1587,12/12/2018,3783846,423147,1,423147,A1008302,A10,8,"[20.75, 12.0]",A1008,"(200, 40)"
1588,1588,12/12/2018,3783837,345960,1,345960,A0204401,A02,4,"[47.5, 9.0]",A0204,"(200, 300)"
1589,1589,12/12/2018,3783836,436724,1,436724,A0411302,A04,11,"[42.25, 15.0]",A0411,"(180, 80)"
1590,1590,12/12/2018,3783764,309462,8,309462,A1107203,A11,7,"[19.5, 12.0]",A1107,"(240, 20)"
1591,1591,12/12/2018,3783764,432239,1,432239,A0322108,A03,22,"[44.25, 22.5]",A0322,"(430, 180)"
1592,1592,12/12/2018,3783764,434117,1,434117,A0406301,A04,6,"[41.0, 10.5]",A0406,"(260, 60)"
1593,1593,12/12/2018,3783737,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1594,1594,12/12/2018,3783716,118609,1,118609,A0322501,A03,22,"[44.25, 22.5]",A0322,"(380, 60)"
1595,1595,12/12/2018,3783716,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1596,1596,12/12/2018,3783714,352916,1,352916,A0702101,A07,2,"[31.25, 6.0]",A0702,"(350, 40)"
1597,1597,12/12/2018,3783712,255371,8,255371,A0222304,A02,22,"[47.5, 22.5]",A0222,"(280, 20)"
1598,1598,12/12/2018,3783712,290863,2,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
1599,1599,12/12/2018,3783712,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1600,1600,12/12/2018,3783712,465708,1,465708,A1004502,A10,4,"[20.75, 9.0]",A1004,"(110, 240)"
1601,1601,12/12/2018,3783712,466160,4,466160,A1019102,A10,19,"[22.75, 21.0]",A1019,"(170, 360)"
1602,1602,12/12/2018,3783706,286879,1,286879,A0317108,A03,17,"[45.5, 19.5]",A0317,"(440, 120)"
1603,1603,12/12/2018,3783706,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1604,1604,12/12/2018,3783706,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1605,1605,12/12/2018,3783704,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1606,1606,12/12/2018,3783704,445009,1,445009,A0621402,A06,21,"[35.75, 22.5]",A0621,"(270, 340)"
1607,1607,12/12/2018,3783703,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1608,1608,12/12/2018,3783692,263731,1,263731,A0412203,A04,12,"[41.0, 15.0]",A0412,"(250, 180)"
1609,1609,12/12/2018,3783681,440456,1,440456,A0513101,A05,13,"[39.0, 16.5]",A0513,"(50, 200)"
1610,1610,12/12/2018,3783674,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
1611,1611,12/12/2018,3783674,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1612,1612,12/12/2018,3783674,426516,1,426516,A0304302,A03,4,"[44.25, 9.0]",A0304,"(360, 300)"
1613,1613,12/12/2018,3783664,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1614,1614,12/12/2018,3783659,254222,1,254222,A0719102,A07,19,"[32.5, 21.0]",A0719,"(290, 120)"
1615,1615,12/12/2018,3783659,395298,2,395298,A1104103,A11,4,"[15.25, 9.0]",A1104,"(140, 360)"
1616,1616,12/12/2018,3783659,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1617,1617,12/12/2018,3783659,441820,2,441820,A0512304,A05,12,"[37.75, 15.0]",A0512,"(230, 140)"
1618,1618,12/12/2018,3783647,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1619,1619,12/12/2018,3783641,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1620,1620,12/12/2018,3783637,311661,5,311661,A1005303,A10,5,"[22.75, 10.5]",A1005,"(350, 260)"
1621,1621,12/12/2018,3783637,458562,1,458562,A1012501,A10,12,"[20.75, 15.0]",A1012,"(280, 100)"
1622,1622,12/12/2018,3783626,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1623,1623,12/12/2018,3783625,170747,2,170747,A0322503,A03,22,"[44.25, 22.5]",A0322,"(250, 120)"
1624,1624,12/12/2018,3783625,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1625,1625,12/12/2018,3783608,320535,1,320535,A0607503,A06,7,"[35.75, 12.0]",A0607,"(310, 280)"
1626,1626,12/12/2018,3783534,286879,1,286879,A0317108,A03,17,"[45.5, 19.5]",A0317,"(440, 120)"
1627,1627,12/12/2018,3783534,452648,1,452648,A0905404,A09,5,"[26, 10.5]",A0905,"(380, 360)"
1628,1628,12/12/2018,3783462,371960,1,371960,A0310504,A03,10,"[44.25, 13.5]",A0310,"(190, 120)"
1629,1629,12/12/2018,3783460,264229,1,264229,A0107502,A01,7,"[52.0, 12.0]",A0107,"(190, 180)"
1630,1630,12/12/2018,3783460,409906,1,409906,A1108303,A11,8,"[15.25, 12.0]",A1108,"(380, 20)"
1631,1631,12/12/2018,3783459,351052,1,351052,A0714301,A07,14,"[31.25, 16.5]",A0714,"(340, 200)"
1632,1632,12/12/2018,3783457,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1633,1633,12/12/2018,3783440,459988,1,459988,A0722403,A07,22,"[31.25, 22.5]",A0722,"(250, 100)"
1634,1634,12/12/2018,3788865,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320,"(150, 340)"
1635,1635,12/12/2018,3788861,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910,"(410, 140)"
1636,1636,12/12/2018,3788784,454369,1,454369,A0608204,A06,8,"[34.5, 12.0]",A0608,"(360, 120)"
1637,1637,12/12/2018,3788777,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004,"(330, 120)"
1638,1638,12/12/2018,3788766,308519,2,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
1639,1639,12/12/2018,3788764,254222,1,254222,A0719102,A07,19,"[32.5, 21.0]",A0719,"(290, 120)"
1640,1640,12/12/2018,3788765,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1641,1641,12/12/2018,3788723,364969,2,364969,A0518404,A05,18,"[37.75, 19.5]",A0518,"(100, 260)"
1642,1642,12/12/2018,3788691,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008,"(140, 360)"
1643,1643,12/12/2018,3788691,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008,"(90, 340)"
1644,1644,12/12/2018,3788684,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
1645,1645,12/12/2018,3788676,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
1646,1646,12/12/2018,3788662,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
1647,1647,12/12/2018,3788664,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
1648,1648,12/12/2018,3788624,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
1649,1649,12/12/2018,3788615,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
1650,1650,12/12/2018,3788579,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1651,1651,12/12/2018,3788572,446856,1,446856,A0902401,A09,2,"[24, 6.0]",A0902,"(230, 340)"
1652,1652,12/12/2018,3788522,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
1653,1653,12/12/2018,3788474,446856,1,446856,A0902401,A09,2,"[24, 6.0]",A0902,"(230, 340)"
1654,1654,12/12/2018,3788458,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1655,1655,12/12/2018,3788457,442946,1,442946,A0309308,A03,9,"[45.5, 13.5]",A0309,"(150, 340)"
1656,1656,12/12/2018,3788453,438436,1,438436,A0413102,A04,13,"[42.25, 16.5]",A0413,"(140, 280)"
1657,1657,12/12/2018,3788443,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812,"(280, 140)"
1658,1658,12/12/2018,3788433,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007,"(400, 220)"
1659,1659,12/12/2018,3788433,440470,1,440470,A1007403,A10,7,"[22.75, 12.0]",A1007,"(390, 60)"
1660,1660,12/12/2018,3788433,440472,1,440472,A1008102,A10,8,"[20.75, 12.0]",A1008,"(350, 140)"
1661,1661,12/12/2018,3788419,436724,1,436724,A0411302,A04,11,"[42.25, 15.0]",A0411,"(180, 80)"
1662,1662,12/12/2018,3788409,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510,"(210, 80)"
1663,1663,12/12/2018,3788409,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007,"(150, 40)"
1664,1664,12/12/2018,3788402,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004,"(330, 120)"
1665,1665,12/12/2018,3788370,372093,1,372093,A1001201,A10,1,"[22.75, 6.0]",A1001,"(340, 300)"
1666,1666,12/12/2018,3788307,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
1667,1667,12/12/2018,3788267,366685,1,366685,A0104504,A01,4,"[50.75, 9.0]",A0104,"(180, 360)"
1668,1668,12/12/2018,3788267,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1669,1669,12/12/2018,3787989,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
1670,1670,12/12/2018,3788001,250825,1,250825,A0613504,A06,13,"[35.75, 16.5]",A0613,"(50, 360)"
1671,1671,12/12/2018,3788001,273496,1,273496,A0612301,A06,12,"[34.5, 15.0]",A0612,"(220, 100)"
1672,1672,12/12/2018,3788001,362501,1,362501,A0708304,A07,8,"[31.25, 12.0]",A0708,"(70, 160)"
1673,1673,12/12/2018,3787967,461527,1,461527,A0313306,A03,13,"[45.5, 16.5]",A0313,"(70, 260)"
1674,1674,12/12/2018,3787908,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109,"(180, 300)"
1675,1675,12/12/2018,3787767,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1676,1676,12/12/2018,3787566,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406,"(110, 280)"
1677,1677,12/12/2018,3787263,372105,1,372105,A1022104,A10,22,"[20.75, 22.5]",A1022,"(190, 80)"
1678,1678,12/12/2018,3787067,311661,1,311661,A1005303,A10,5,"[22.75, 10.5]",A1005,"(350, 260)"
1679,1679,12/12/2018,3787021,331637,1,331637,A0917403,A09,17,"[26, 19.5]",A0917,"(350, 240)"
1680,1680,12/12/2018,3786972,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902,"(220, 220)"
1681,1681,12/12/2018,3786972,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1682,1682,12/12/2018,3786949,335349,1,335349,A1002203,A10,2,"[20.75, 6.0]",A1002,"(100, 380)"
1683,1683,12/12/2018,3786943,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1684,1684,12/12/2018,3786922,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
1685,1685,12/12/2018,3786845,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406,"(110, 280)"
1686,1686,12/12/2018,3786777,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
1687,1687,12/12/2018,3786769,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1688,1688,12/12/2018,3786495,353789,1,353789,A1002402,A10,2,"[20.75, 6.0]",A1002,"(70, 40)"
1689,1689,12/12/2018,3786455,397515,1,397515,A1009403,A10,9,"[22.75, 13.5]",A1009,"(340, 180)"
1690,1690,12/12/2018,3786455,423129,1,423129,A1012104,A10,12,"[20.75, 15.0]",A1012,"(270, 60)"
1691,1691,12/12/2018,3786403,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
1692,1692,12/12/2018,3786363,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
1693,1693,12/12/2018,3786323,453966,2,453966,A1120202,A11,20,"[15.25, 21.0]",A1120,"(420, 180)"
1694,1694,12/12/2018,3786323,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001,"(100, 380)"
1695,1695,12/12/2018,3786323,462114,1,462114,A1012304,A10,12,"[20.75, 15.0]",A1012,"(280, 380)"
1696,1696,12/12/2018,3786224,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
1697,1697,12/12/2018,3786188,449734,1,449734,A0916304,A09,16,"[24, 18.0]",A0916,"(420, 380)"
1698,1698,12/12/2018,3786177,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1699,1699,12/12/2018,3786173,412682,1,412682,A0805103,A08,5,"[29.25, 10.5]",A0805,"(110, 160)"
1700,1700,12/12/2018,3786167,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918,"(200, 160)"
1701,1701,12/12/2018,3786145,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
1702,1702,12/12/2018,3786129,459353,1,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
1703,1703,12/12/2018,3786130,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918,"(200, 160)"
1704,1704,12/12/2018,3786126,396484,1,396484,A0504302,A05,4,"[37.75, 9.0]",A0504,"(440, 380)"
1705,1705,12/12/2018,3786117,329369,1,329369,A0921103,A09,21,"[26, 22.5]",A0921,"(70, 300)"
1706,1706,12/12/2018,3786069,366664,2,366664,A0514201,A05,14,"[37.75, 16.5]",A0514,"(140, 280)"
1707,1707,12/12/2018,3785107,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406,"(110, 280)"
1708,1708,12/12/2018,3784357,453963,2,453963,A1120101,A11,20,"[15.25, 21.0]",A1120,"(370, 280)"
1709,1709,12/12/2018,3784357,453965,3,453965,A1019401,A10,19,"[22.75, 21.0]",A1019,"(80, 60)"
1710,1710,12/12/2018,3784357,453966,1,453966,A1120202,A11,20,"[15.25, 21.0]",A1120,"(420, 180)"
1711,1711,12/12/2018,3784357,453967,1,453967,A1120203,A11,20,"[15.25, 21.0]",A1120,"(190, 20)"
1712,1712,12/12/2018,3784357,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001,"(100, 380)"
1713,1713,12/12/2018,3784139,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1714,1714,12/12/2018,3784083,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1715,1715,12/12/2018,3783995,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1716,1716,12/12/2018,3783996,398666,1,398666,A0214202,A02,14,"[47.5, 16.5]",A0214,"(50, 140)"
1717,1717,12/12/2018,3783986,391080,2,391080,A1010104,A10,10,"[20.75, 13.5]",A1010,"(320, 260)"
1718,1718,12/12/2018,3783920,152047,1,152047,A0520504,A05,20,"[37.75, 21.0]",A0520,"(390, 20)"
1719,1719,12/12/2018,3783920,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1720,1720,12/12/2018,3783920,421584,1,421584,A0319105,A03,19,"[45.5, 21.0]",A0319,"(430, 220)"
1721,1721,12/12/2018,3783883,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
1722,1722,12/12/2018,3793700,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
1723,1723,12/12/2018,3793606,454369,1,454369,A0608204,A06,8,"[34.5, 12.0]",A0608,"(360, 120)"
1724,1724,12/12/2018,3793428,454369,1,454369,A0608204,A06,8,"[34.5, 12.0]",A0608,"(360, 120)"
1725,1725,12/12/2018,3793364,447663,1,447663,A1020501,A10,20,"[20.75, 21.0]",A1020,"(100, 140)"
1726,1726,12/12/2018,3793355,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1727,1727,12/12/2018,3793351,454369,1,454369,A0608204,A06,8,"[34.5, 12.0]",A0608,"(360, 120)"
1728,1728,12/12/2018,3793321,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1729,1729,12/12/2018,3793289,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
1730,1730,12/12/2018,3793290,370815,1,370815,A0910204,A09,10,"[24, 13.5]",A0910,"(260, 180)"
1731,1731,12/12/2018,3793290,370817,1,370817,A0910502,A09,10,"[24, 13.5]",A0910,"(290, 380)"
1732,1732,12/12/2018,3793269,397537,1,397537,A0802504,A08,2,"[28.0, 6.0]",A0802,"(420, 220)"
1733,1733,12/12/2018,3793267,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503,"(300, 20)"
1734,1734,12/12/2018,3793266,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1735,1735,12/12/2018,3793248,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
1736,1736,12/12/2018,3793238,404163,2,404163,A0902403,A09,2,"[24, 6.0]",A0902,"(140, 20)"
1737,1737,12/12/2018,3793237,408363,1,408363,A0207102,A02,7,"[48.75, 12.0]",A0207,"(50, 280)"
1738,1738,12/12/2018,3793236,453965,1,453965,A1019401,A10,19,"[22.75, 21.0]",A1019,"(80, 60)"
1739,1739,12/12/2018,3793236,453966,1,453966,A1120202,A11,20,"[15.25, 21.0]",A1120,"(420, 180)"
1740,1740,12/12/2018,3793236,453967,1,453967,A1120203,A11,20,"[15.25, 21.0]",A1120,"(190, 20)"
1741,1741,12/12/2018,3793236,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001,"(100, 380)"
1742,1742,12/12/2018,3793216,445070,1,445070,A0921501,A09,21,"[26, 22.5]",A0921,"(200, 260)"
1743,1743,12/12/2018,3793216,446856,1,446856,A0902401,A09,2,"[24, 6.0]",A0902,"(230, 340)"
1744,1744,12/12/2018,3793201,419208,1,419208,A0503301,A05,3,"[39.0, 9.0]",A0503,"(300, 20)"
1745,1745,12/12/2018,3793158,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
1746,1746,12/12/2018,3793154,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
1747,1747,12/12/2018,3793147,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
1748,1748,12/12/2018,3793145,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
1749,1749,12/12/2018,3793144,370817,1,370817,A0910502,A09,10,"[24, 13.5]",A0910,"(290, 380)"
1750,1750,12/12/2018,3793144,370818,1,370818,A0911303,A09,11,"[26, 15.0]",A0911,"(340, 60)"
1751,1751,12/12/2018,3793134,321894,2,321894,A0809403,A08,9,"[29.25, 13.5]",A0809,"(340, 40)"
1752,1752,12/12/2018,3793117,202889,1,202889,A0914502,A09,14,"[24, 16.5]",A0914,"(420, 60)"
1753,1753,12/12/2018,3793105,453963,1,453963,A1120101,A11,20,"[15.25, 21.0]",A1120,"(370, 280)"
1754,1754,12/12/2018,3793105,453965,1,453965,A1019401,A10,19,"[22.75, 21.0]",A1019,"(80, 60)"
1755,1755,12/12/2018,3793105,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001,"(100, 380)"
1756,1756,12/12/2018,3793104,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
1757,1757,12/12/2018,3793098,453965,1,453965,A1019401,A10,19,"[22.75, 21.0]",A1019,"(80, 60)"
1758,1758,12/12/2018,3793098,453966,1,453966,A1120202,A11,20,"[15.25, 21.0]",A1120,"(420, 180)"
1759,1759,12/12/2018,3793098,453967,1,453967,A1120203,A11,20,"[15.25, 21.0]",A1120,"(190, 20)"
1760,1760,12/12/2018,3793098,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001,"(100, 380)"
1761,1761,12/12/2018,3793097,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
1762,1762,12/12/2018,3793094,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
1763,1763,12/12/2018,3793094,453966,2,453966,A1120202,A11,20,"[15.25, 21.0]",A1120,"(420, 180)"
1764,1764,12/12/2018,3793094,458561,1,458561,A1001203,A10,1,"[22.75, 6.0]",A1001,"(100, 380)"
1765,1765,12/12/2018,3793094,462114,1,462114,A1012304,A10,12,"[20.75, 15.0]",A1012,"(280, 380)"
1766,1766,12/12/2018,3793091,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
