Posting No.,Document No.,Posting Date,Customer No.,Customer Name,Ship-to Name,Division Code,No.,Description,Packing Size,Qty. per Unit of Measure,UOM,Quantity,Quantity (Base)
RTINV-220500071,RTSO-002018,5/24/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,AGMWPCC297GM,SAPORITO MICROWAVE POPCORN CHEESE,12 X 9.6OZ,1,BOX,1,1
SHINV-220501479,SHSO-140478,5/24/2022,C-002419,SHORI PTE LTD,SHORI TRADING,SH,ZZRS25KG,REFINED SUGAR,25KG / BAG,1,BAG,3,3
SHINV-220501479,SHSO-140478,5/24/2022,C-002419,SHORI PTE LTD,SHORI TRADING,SH,LTYLTB100ECS2G,"LIPTON YELLOW LABEL TEABAGS ""Halal""",36 X 100'S X 2GM,1,BOX,24,24
SHINV-220501730,SHSO-140501,5/25/2022,C-000213,ATLANTIC SUPPLIES AND TRADING PTE LTD,ATLANTIC SUPPLIES AND TRADING PTE LTD,SH,QCECHLOAF,CHILL - FANCY EDAM CHEESE 45%,BY KG,1,KG,21.13,21.13
SHINV-220501549,SHSO-140549,5/25/2022,C-2008096,RMS MARINE & OFFSHORE SERVICE (SINGAPORE) PTE LTD,RMS MARINE & OFFSHORE SERVICE (SINGAPORE) PTE LTD,SH,YWMS425GM,YOWE/ZZ MUSHROOM PIECES & STEMS,24 X 425GM,1,TIN,3456,3456
KAINV-220501184,KASO-074762,5/25/2022,C-000574,D&N SINGAPORE PTE LTD - HOSHINO CAPITOL,HOSHINO COFFEE @ CAPITOL PIAZZA,KA,ZZPSP2KG,"DRIED PRESERVED SOUR PLUM W SEED ""WANG MEI""",8 X 2KG ,1,PKT,1,1
KAINV-220501184,KASO-074762,5/25/2022,C-000574,D&N SINGAPORE PTE LTD - HOSHINO CAPITOL,HOSHINO COFFEE @ CAPITOL PIAZZA,KA,ZZNFNBGPFS,"YOWELL BLUE NITRILE GLOVE - POWDER FREE ""S""",10 X 100'S,1,BOX,1,1
KAINV-220501185,KASO-074763,5/25/2022,C-000574,D&N SINGAPORE PTE LTD - HOSHINO CAPITOL,HOSHINO COFFEE @ CAPITOL PIAZZA,KA,YWHNY1KG,YOWE HONEY ,12 X 1KG,1,BTL,1,1
RTINV-220500059,RTSO-002007,5/24/2022,C-002773,THE GROCER'S,THE GROCER'S,RETAIL,RMFSD250ML,"REMIA VINAIGRETTE ""FRENCH"" SALAD DRESSING",6 X 250ML,1,BTL,3,3
RTINV-220500060,RTSO-002009,5/25/2022,C-000496,CMM MARKETING MANAGEMENT PTE LTD,CMM MARKETING MANAGEMENT PTE LTD,RETAIL,FGWBO340GM,FIGARO WHOLE BLACK OLIVES,12 X 340GM,12,CTN,1,12
RTINV-220500060,RTSO-002009,5/25/2022,C-000496,CMM MARKETING MANAGEMENT PTE LTD,CMM MARKETING MANAGEMENT PTE LTD,RETAIL,RMITSD250ML,REMIA ITALIAN SALAD DRESSING,6 X 250ML,6,CTN,8,48
RTINV-220500060,RTSO-002009,5/25/2022,C-000496,CMM MARKETING MANAGEMENT PTE LTD,CMM MARKETING MANAGEMENT PTE LTD,RETAIL,RMTID250ML,REMIA THOUSAND ISLAND DRESSING,6 X 250ML,6,CTN,7,42
RTINV-220500064,RTSO-002010,5/24/2022,C-004592,ONE SUPERMARKET PTE LTD,ONE SUPERMARKET PTE LTD ,RETAIL,RMFSD250ML,"REMIA VINAIGRETTE ""FRENCH"" SALAD DRESSING",6 X 250ML,1,BTL,6,6
RTINV-220500063,RTSO-002011,5/24/2022,C-002066,PRIME SUPERMARKET (1996) PTE LTD - TAMPINES 823,TAMPINES 823 (TP 823),RETAIL,FMDT400GM,SAPORITO DICED / CHOPPED TOMATO,24 X 400GM,1,TIN,24,24
RTINV-220500062,RTSO-002012,5/24/2022,C-005064,PRIME SUPERMARKET (1996) PTE LTD - CENTURY SQUARE,PRIME SUPERMARKET (1996) PTE LTD - CENTURY SQUARE,RETAIL,RMITSD250ML,REMIA ITALIAN SALAD DRESSING,6 X 250ML,1,BTL,6,6
RTINV-220500071,RTSO-002018,5/24/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,FGPBO345GM,FIGARO PITTED BLACK OLIVES,12 X 340GM,1,BTL,1,1
RTINV-220500071,RTSO-002018,5/24/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,RMITSD250ML,REMIA ITALIAN SALAD DRESSING,6 X 250ML,1,BTL,2,2
RTINV-220500071,RTSO-002018,5/24/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,SPORAJ450GM,SAPORITO ORANGE MARMALADE JAM,12 X 450GM,1,BTL,1,1
RTINV-220500075,RTSO-002025,5/25/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,NNPCBM400GM,DR OETKER NONA PANCAKE - BUTTERMILK,12 X 400GM,1,BOX,1,1
SHINV-220501479,SHSO-140478,5/24/2022,C-002419,SHORI PTE LTD,SHORI TRADING,SH,SLBC454GM,SECRET LOVER BUTTER COOKIES - BLUE,12 X 454GM,1,BTL,24,24
SHINV-220501479,SHSO-140478,5/24/2022,C-002419,SHORI PTE LTD,SHORI TRADING,SH,NTCHOSP350GM,NUTELLA CHOCOLATE SPREAD,15 X 350GM,1,BTL,2,2
SHINV-220501480,SHSO-140479,5/24/2022,C-002553,EVERISE SHIPPING SERVICE PTE LTD,EVERISE SHIPPING SERVICE PTE LTD,SH,ZZHZTK300ML,HEINZ TOMATO KETCHUP ,24 X 300GM,1,BTL,24,24
RTINV-220500071,RTSO-002018,5/24/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,AGMWPCB297GM,SAPORITO MICROWAVE POPCORN BUTTER,12 X 9.6OZ,1,BOX,3,3
RTINV-220500071,RTSO-002018,5/24/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,SPMWPCC297GM,SAPORITO MICROWAVE POPCORN CARAMEL,12 X 9.6OZ,1,BOX,1,1
RTINV-220500075,RTSO-002025,5/25/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,ATBALV500ML,SAPORITO BALSAMIC VINEGAR,12 X 500ML,1,BTL,1,1
RTINV-220500075,RTSO-002025,5/25/2022,C-2011018,S COMMERCE PRIVATE LIMITED - SHOPPEE,S COMMERCE PRIVATE LIMITED - SHOPEE,RETAIL,ZZPLM397GM,YOWE PORK LUNCHEON MEAT ,24 X 397GM,1,TIN,1,1
SHINV-220501479,SHSO-140478,5/24/2022,C-002419,SHORI PTE LTD,SHORI TRADING,SH,PREGGNF200GM,YOWE EGG NOODLE,30 X 200GM,1,PKT,12,12
SHINV-220501479,SHSO-140478,5/24/2022,C-002419,SHORI PTE LTD,SHORI TRADING,SH,ZZWV640ML,YOWE ARTIFICIAL WHITE VINEGAR,12 X 640ML,1,BTL,6,6
SHINV-220501730,SHSO-140501,5/25/2022,C-000213,ATLANTIC SUPPLIES AND TRADING PTE LTD,ATLANTIC SUPPLIES AND TRADING PTE LTD,SH,ZZKKSOYS1LTR,KIKKOMAN SOY SAUCE - STANDARD KSE11980-01,12 X 1.0LTR,1,BTL,12,12
SHINV-220501730,SHSO-140501,5/25/2022,C-000213,ATLANTIC SUPPLIES AND TRADING PTE LTD,ATLANTIC SUPPLIES AND TRADING PTE LTD,SH,ZZFGT100S,FUJIAN GREEN TEABAGS ,36 X 100'S X 2GM,1,BOX,24,24
SHINV-220501730,SHSO-140501,5/25/2022,C-000213,ATLANTIC SUPPLIES AND TRADING PTE LTD,ATLANTIC SUPPLIES AND TRADING PTE LTD,SH,AGPANSY24OZ,SAPORITO PANCAKE SYRUP ,12 X 24OZ,1,BTL,12,12
SHINV-220501549,SHSO-140549,5/25/2022,C-2008096,RMS MARINE & OFFSHORE SERVICE (SINGAPORE) PTE LTD,RMS MARINE & OFFSHORE SERVICE (SINGAPORE) PTE LTD,SH,DSDY500GM,YOWE INSTANT DRY YEASTS ,20 X 500GM,1,PKT,800,800
SHINV-220501618,SHSO-140618,5/24/2022,C-003081,WRIST FAR EAST (S) PTE LTD,WRIST FAR EAST (S) PTE LTD,SH,ZZCNO2LTR,YOWE CANOLA OIL,6 X 2LTR,1,BTL,24,24
SHINV-220501620,SHSO-140620,5/25/2022,C-000839,FUJI TRADING (S)  PTE LTD,FUJI TRADING (S)  PTE LTD,SH,ZZNTCFMB400GM,NESTLE COFFEEMATE BOTTLED,15 X 400GM,1,BTL,24,24
SHINV-220501621,SHSO-140621,5/24/2022,C-002512,SINWA (SINGAPORE) PTE LTD,SINWA (SINGAPORE) PTE LTD,SH,DZBSSH500GM,SAPORITO BASIL LEAVES SHREDDED,12 X 500GM,1,PKT,1,1
SHINV-220501648,SHSO-140626,5/24/2022,C-002163,RICHSHORE MARINE SUPPLIES PTE LTD,RICHSHORE MARINE SUPPLIES PTE LTD,SH,YWDSS640ML,YOWE DARK SOYA SAUCE,12 X 640ML,1,BTL,24,24
SHINV-220501631,SHSO-140634,5/24/2022,C-002159,RIC MARINE & OFFSHORE SUPPLIES PTE LTD,RIC MARINE & OFFSHORE SUPPLIES PTE LTD,SH,AGMWPCC297GM,SAPORITO MICROWAVE POPCORN CHEESE,12 X 9.6OZ,1,BOX,10,10
SHINV-220501707,SHSO-140644,5/25/2022,C-000213,ATLANTIC SUPPLIES AND TRADING PTE LTD,ATLANTIC SUPPLIES AND TRADING PTE LTD,SH,RRPEN500GM,SAPORRINI PENNE,20 X 500GM,1,PKT,10,10
SHINV-220501707,SHSO-140644,5/25/2022,C-000213,ATLANTIC SUPPLIES AND TRADING PTE LTD,ATLANTIC SUPPLIES AND TRADING PTE LTD,SH,ZZFGT20S,FUJIAN GREEN TEABAGS ,100 X 20'S x 2 GM,1,BOX,8,8
SHINV-220501620,SHSO-140620,5/25/2022,C-000839,FUJI TRADING (S)  PTE LTD,FUJI TRADING (S)  PTE LTD,SH,ZZWCS260GM,UBM WAFER STRAWBERRY,10 X 230GM,1,PKT,25,25
SHINV-220501648,SHSO-140626,5/24/2022,C-002163,RICHSHORE MARINE SUPPLIES PTE LTD,RICHSHORE MARINE SUPPLIES PTE LTD,SH,WTMIO425GM,SAPORITO MACKEREL IN SOYA BEAN OIL,24 X 425GM,1,TIN,48,48
SHINV-220501707,SHSO-140644,5/25/2022,C-000213,ATLANTIC SUPPLIES AND TRADING PTE LTD,ATLANTIC SUPPLIES AND TRADING PTE LTD,SH,SAPCO500GM,SAPORITO COOKING OATS - small leaf,24 x 500GM,1,PKT,10,10
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,PMCP450GM,YOWE CUSTARD POWDER,24 X 450GM,1,TIN,3,3
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,ZZHEILT330ML,YEOS CANNED DRINK - ICE LEMON TEA,24 X 300ML,1,CTN,1,1
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,SPBBTS425GM,SAPORITO BAKED BEANS IN TOMATO SAUCE,24 X 425GM,1,TIN,15,15
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,SAPCO500GM,SAPORITO COOKING OATS - small leaf,24 x 500GM,1,PKT,2,2
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,AGPANSY24OZ,SAPORITO PANCAKE SYRUP ,12 X 24OZ,1,BTL,1,1
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,DZCORS500GM,CORIANDER SEED,20 x 500gm,1,PKT,1,1
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,ZZCP500GM,CUMIN POWDER,50 X 500GM,1,PKT,1,1
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,DZRLTMD1KG,YOWE RED LENTIL/ MASOOR DAL,20 x 1 KG,1,PKT,10,10
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,ZZFSH1KG,YOKEE FRIED ONION,10 x 1KG,1,PKT,2,2
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,ZZGM1KG,YOWE GULA MELAKA,20 x 1KG,1,PKT,4,4
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,RRPEN500GM,SAPORRINI PENNE,20 X 500GM,1,PKT,5,5
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,YWSO200GM,YOWE SAMBAL OELEK,24 X 200GM,1,BTL,5,5
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,YOWEOS510ML,YOWE OYSTER SAUCE,12 X 510GM,1,BTL,5,5
SHINV-220501658,SHSO-140646,5/24/2022,C-001356,KIM HENG MARINE & OILFIELD PTE LTD,KIM HENG MARINE & OILFIELD PTE LTD - PANDAN,SH,SPTK340GM,SAPORITO TOMATO KETCHUP,24 X 320gm,1,BTL,5,5
KAINV-220501148,KASO-074728,5/25/2022,C-002608,STUFF'D VENTURES PTE LTD - BUGIS JUNCTION,STUFF'D VENTURES PTE LTD - BUGIS JUNCTION,KA,MNCDS750ML,MAE PRANOM DIPPING SAUCE FOR CHICKEN,12 X 980GM,1,BTL,5,5
KAINV-220501151,KASO-074731,5/25/2022,C-002633,STUFF'D VENTURES PTE LTD-CLEMENTI MALL,STUFF'D VENTURES PTE LTD-CLEMENTI MALL,KA,SPCHICP2500GM,SAPORITO CHICK PEAS,6 X 2.50KG,1,TIN,2,2
KAINV-220501151,KASO-074731,5/25/2022,C-002633,STUFF'D VENTURES PTE LTD-CLEMENTI MALL,STUFF'D VENTURES PTE LTD-CLEMENTI MALL,KA,SPTP2200GM,SAPORITO TOMATO PASTE 22/24%,6 X 2.2KG,1,TIN,3,3
KAINV-220501151,KASO-074731,5/25/2022,C-002633,STUFF'D VENTURES PTE LTD-CLEMENTI MALL,STUFF'D VENTURES PTE LTD-CLEMENTI MALL,KA,ZZBR5KG,"BASMATI RICE ""MALIKA"" ""PKT"" (DUE AASHMA OOS)",4 x 5KG,1,BAG,1,1
KAINV-220501151,KASO-074731,5/25/2022,C-002633,STUFF'D VENTURES PTE LTD-CLEMENTI MALL,STUFF'D VENTURES PTE LTD-CLEMENTI MALL,KA,MNCDS750ML,MAE PRANOM DIPPING SAUCE FOR CHICKEN,12 X 980GM,1,BTL,6,6
KAINV-220501152,KASO-074732,5/25/2022,C-000152,ASTON FOOD & BEVERAGE SPECIALITIES PL - ANDES,ANDES - DOWNTOWN EAST,KA,YWWBC1KG,YOWE WHITE BREAD CRUMBS,10 X 1KG,1,PKT,20,20
KAINV-220501154,KASO-074734,5/25/2022,C-2111027,FOODEX FOOD SERVICES PTE LTD,FOODEX KITCHEN (Halal Premise),KA,FMPENZR500GM,SAPORITO PENNE ZITI RIGATI,24 X 500GM,24,CTN,5,120
KAINV-220501154,KASO-074734,5/25/2022,C-2111027,FOODEX FOOD SERVICES PTE LTD,FOODEX KITCHEN (Halal Premise),KA,YOWETSCKA10,"YOWE SWEET CORN KERNEL ""T"" ",6 X 2950GM,6,CTN,4,24
KAINV-220501156,KASO-074736,5/25/2022,C-000168,ASTON FOOD & BEVERAGE SPECIALITIES PTE LTD - CITY,ASTONS SPECIALITIES - CITY SQUARE,KA,BBUWC1LTR,CHILL-GLF WHIPPING WITH CREAM (Peach) DV000AM,12 X 1 LITRE,1,PKT,10,10
KAINV-220501157,KASO-074737,5/25/2022,C-004782,STUFF'D VENTURES PTE LTD - NOVENA SQUARE,STUFF'D VENTURES PTE LTD - NOVENA SQUARE,KA,ZZBFRM3LTR,BEST FOOD REAL MAYONNAISE,4 X 3LTR,1,TUB,6,6
KAINV-220501158,KASO-074738,5/25/2022,C-001274,JRS FOOD SYSTEMS PTE LTD,JAVIER'S ROTISSERIE & SALAD BAR,KA,ZZSN200GM,SOBA NOODLES - ZAWO LIGHT BROWN,50 X 200GM,1,PKT,10,10
KAINV-220501159,KASO-074739,5/25/2022,C-002279,SALADSTOP PTE LTD,HEYBO - HAVELOCK,KA,ZZCANO17LTR,YOWE CANOLA OIL,17 LTR / TIN,1,TIN,1,1
KAINV-220501159,KASO-074739,5/25/2022,C-002279,SALADSTOP PTE LTD,HEYBO - HAVELOCK,KA,YWHNY1KG,YOWE HONEY ,12 X 1KG,1,BTL,2,2
KAINV-220501178,KASO-074741,5/25/2022,C-004583,EAT WIDE AWAKE PTE LTD ,EAT WIDE AWAKE PTE LTD ,KA,ZZFGC1KG,FRIED GARLIC CHOPPED,25 x 1KG,1,PKT,2,2
KAINV-220501178,KASO-074741,5/25/2022,C-004583,EAT WIDE AWAKE PTE LTD ,EAT WIDE AWAKE PTE LTD ,KA,SPGH720ML,SAPORITO GHERKIN,12 X 670GM,1,BTL,6,6
KAINV-220501178,KASO-074741,5/25/2022,C-004583,EAT WIDE AWAKE PTE LTD ,EAT WIDE AWAKE PTE LTD ,KA,DZBPCRH500GM,YOWE BLACK PEPPER CRUSHED,40 x 500GM,1,PKT,6,6
KAINV-220501167,KASO-074745,5/25/2022,C-2002046,HOONG YING ENTERPISE PTE LTD - SUNTEC CITY MALL,ISTEAKS @ SUNTEC CITY MALL,KA,YOWETSCKA10,"YOWE SWEET CORN KERNEL ""T"" ",6 X 2950GM,1,TIN,12,12
KAINV-220501167,KASO-074745,5/25/2022,C-2002046,HOONG YING ENTERPISE PTE LTD - SUNTEC CITY MALL,ISTEAKS @ SUNTEC CITY MALL,KA,ZZKNCGM1KG,KNORR CHICKEN GRAVY MIX,6 X 1KG,1,TUB,2,2
KAINV-220501167,KASO-074745,5/25/2022,C-2002046,HOONG YING ENTERPISE PTE LTD - SUNTEC CITY MALL,ISTEAKS @ SUNTEC CITY MALL,KA,SPPOO5LTR,SAPORITO POMACE OLIVE OIL - in tin,4 X 5LTR,1,BTL,4,4
KAINV-220501167,KASO-074745,5/25/2022,C-2002046,HOONG YING ENTERPISE PTE LTD - SUNTEC CITY MALL,ISTEAKS @ SUNTEC CITY MALL,KA,YWHNY1KG,YOWE HONEY ,12 X 1KG,1,BTL,4,4
KAINV-220501169,KASO-074749,5/25/2022,C-2102005,EIGHTEEN CHEFS PTE LTD - CLEMENTI MALL,EIGHTEEN CHEFS PTE LTD - CLEMENTI MALL,KA,YKTEF500GM,YOKEE TEMPURA FLOUR,20 X 500GM,1,PKT,3,3
KAINV-220501169,KASO-074749,5/25/2022,C-2102005,EIGHTEEN CHEFS PTE LTD - CLEMENTI MALL,EIGHTEEN CHEFS PTE LTD - CLEMENTI MALL,KA,ZZTSF500GM,TABLE FINE SALT ,48 X 500GM,1,BOX,3,3
KAINV-220501169,KASO-074749,5/25/2022,C-2102005,EIGHTEEN CHEFS PTE LTD - CLEMENTI MALL,EIGHTEEN CHEFS PTE LTD - CLEMENTI MALL,KA,ZZSM390GM,F&N SWEETENED DAIRY CREAMER,48 X 390GM,1,TIN,6,6
KAINV-220501169,KASO-074749,5/25/2022,C-2102005,EIGHTEEN CHEFS PTE LTD - CLEMENTI MALL,EIGHTEEN CHEFS PTE LTD - CLEMENTI MALL,KA,SPDT2550GM,SAPORITO DICED / CHOPPED TOMATO,6 X 2.55KG,1,TIN,12,12
KAINV-220501170,KASO-074750,5/25/2022,C-000685,EIGHTEEN CHEFS PTE LTD - AMK HUB,EIGHTEEN CHEFS PTE LTD - AMK HUB,KA,ZZCUP1KG,BABAS MEAT CURRY POWDER,10 x 1KG,1,PKT,4,4
KAINV-220501170,KASO-074750,5/25/2022,C-000685,EIGHTEEN CHEFS PTE LTD - AMK HUB,EIGHTEEN CHEFS PTE LTD - AMK HUB,KA,DZRCD500GM,YOWE RED CHILLI DRIED WITHOUT STEM,9 X 500GM,1,PKT,2,2
KAINV-220501170,KASO-074750,5/25/2022,C-000685,EIGHTEEN CHEFS PTE LTD - AMK HUB,EIGHTEEN CHEFS PTE LTD - AMK HUB,KA,DZMXHB500GM,SAPORITO MIXED HERBS - herb de provence,12 X 500GM,1,PKT,1,1
KAINV-220501171,KASO-074751,5/25/2022,C-002172,RIVERVIEW TANDOOR PTE LTD-ROYAL PALM @ OCC,ROYAL PALM @ OCC,KA,ZZKAPHPS6KG,"KOREAN ALL PURPOSE HOT PEPPER SAUCE ""GoChuJang sauce""",3 x 6KG,1,TUB,2,2
KAINV-220501172,KASO-074752,5/25/2022,C-002279,SALADSTOP PTE LTD,SALADSTOP! CK TANG,KA,SAPUFCM1LTR,SAPORITO UHT MILK - 3.5% FAT with CAP,12 X 1LTR,1,PKT,24,24
KAINV-220501173,KASO-074753,5/25/2022,C-000059,ALEXANDRA HOSPITAL,ALEXANDRA HOSPITAL,KA,SPDT2550GM,SAPORITO DICED / CHOPPED TOMATO,6 X 2.55KG,1,TIN,12,12
KAINV-220501175,KASO-074755,5/25/2022,C-004152,STUFF'D VENTURE PTE LTD-Junction 8 ,STUFF'D VENTURE PTE LTD-Junction 8 ,KA,ZZGN250GM,YOWE GLASS NOODLES - TANG HOON,20 X 250GM,1,PKT,5,5
KAINV-220501181,KASO-074758,5/25/2022,C-000461,CHINESE SWIMMING CLUB,CHINESE SWIMMING CLUB,HC,ZZO2DDW350ML,ONE 2 DRINK DRINKING WATER,24 X 350ML,1,CTN,1,1
KAINV-220501182,KASO-074759,5/25/2022,C-001077,HOONG YING ENTERPRISE PTE LTD,I-STEAK DINER - STAR VISTA,KA,SPBBTS2700GM,SAPORITO BAKED BEANS IN TOMATO SAUCE ,6 X 2.650KG,1,TIN,6,6
KAINV-220501182,KASO-074759,5/25/2022,C-001077,HOONG YING ENTERPRISE PTE LTD,I-STEAK DINER - STAR VISTA,KA,ZZFRU5KG,"THAI FRAGRANCE RICE ""UMBRELLA""",4 X 5KG,1,BAG,2,2
KAINV-220501182,KASO-074759,5/25/2022,C-001077,HOONG YING ENTERPRISE PTE LTD,I-STEAK DINER - STAR VISTA,KA,SPWPT2550GM,SAPORITO WHOLE PEELED TOMATO ,6 X 2.55KG,1,TIN,4,4
SHINV-220501675,SHSO-140686,5/24/2022,C-002308,SCOTTY MARINE SUPPLIES PTE LTD,SCOTTY MARINE SUPPLIES PTE LTD,SH,VFVFIN60GM,YOWE INSTANT PACKET NOODLE - VEGETABLE (CTN),30 X 60GM,1,CTN,3,3
SHINV-220501677,SHSO-140689,5/24/2022,C-002512,SINWA (SINGAPORE) PTE LTD,SINWA (SINGAPORE) PTE LTD,SH,SAPPBO340GM,SAPORITO PITTED BLACK OLIVE,12 X 340GM,1,BTL,12,12
SHINV-220501679,SHSO-140690,5/24/2022,C-003081,WRIST FAR EAST (S) PTE LTD,WRIST FAR EAST (S) PTE LTD,SH,RMGARSD250ML,REMIA GARLIC DRESSING,6 X 250ML,1,BTL,6,6
SHINV-220501681,SHSO-140692,5/24/2022,C-001669,MSS MARINE & OFFSHORE PTE LTD,MSS MARINE & OFFSHORE PTE LTD,SH,ZZO2DDW1500ML,ONE 2 DRINK DRINKING WATER,12 X 1.5LTR,1,CTN,20,20
SHINV-220501682,SHSO-140693,5/24/2022,C-001669,MSS MARINE & OFFSHORE PTE LTD,MSS MARINE & OFFSHORE PTE LTD,SH,ZZRB250MLC,"RED BULL ENERGY CANNED DRINK - ""Gold""",24 X 250ML,1,CTN,3,3
SHINV-220501684,SHSO-140695,5/24/2022,C-001669,MSS MARINE & OFFSHORE PTE LTD,MSS MARINE & OFFSHORE PTE LTD,SH,ZZSISRFS1KG,YOWE REFINED SUGAR,25 x 1KG,1,PKT,20,20
SHINV-220501686,SHSO-140696,5/24/2022,C-000085,AMOS INTERNATIONAL (S) PTE LTD,AMOS INTERNATIONAL (S)  PTE LTD,SH,EMPINJ450GM,SAPORITO PINEAPPLE JAM,12 X 450GM,1,BTL,60,60
SHINV-220501685,SHSO-140697,5/24/2022,C-002405,SHIN TAI HO & CO (PTE) LTD,SHIN TAI HO & CO (PTE) LTD,SH,DZBPP500GM,YOWE BLACK PEPPER POWDER,30 X 500GM,1,PKT,2,2
SHINV-220501685,SHSO-140697,5/24/2022,C-002405,SHIN TAI HO & CO (PTE) LTD,SHIN TAI HO & CO (PTE) LTD,SH,NNBF25ML,DR OETKER NONA ESSENCE - BANANA FLAVOUR,10 X 25ML,1,BTL,3,3
SHINV-220501685,SHSO-140697,5/24/2022,C-002405,SHIN TAI HO & CO (PTE) LTD,SHIN TAI HO & CO (PTE) LTD,SH,YWSATS300GM,YOWE SATAY SAUCE,24 X 300GM,1,BTL,6,6
SHINV-220501689,SHSO-140700,5/24/2022,C-000839,FUJI TRADING (S)  PTE LTD,FUJI TRADING (S)  PTE LTD,SH,DZCMP1KG,SAPORITO COCONUT MILK POWDER,12 X 1KG,1,PKT,5,5
SHINV-220501689,SHSO-140700,5/24/2022,C-000839,FUJI TRADING (S)  PTE LTD,FUJI TRADING (S)  PTE LTD,SH,AGMWPCC297GM,SAPORITO MICROWAVE POPCORN CHEESE,12 X 9.6OZ,1,BOX,6,6
SHINV-220501689,SHSO-140700,5/24/2022,C-000839,FUJI TRADING (S)  PTE LTD,FUJI TRADING (S)  PTE LTD,SH,SPMWPCC297GM,SAPORITO MICROWAVE POPCORN CARAMEL,12 X 9.6OZ,1,BOX,6,6
SHINV-220501689,SHSO-140700,5/24/2022,C-000839,FUJI TRADING (S)  PTE LTD,FUJI TRADING (S)  PTE LTD,SH,ZZMPRCP400G,MAE PLOY RED CURRY PASTE,24 X 400G,1,TUB,2,2
SHINV-220501693,SHSO-140703,5/24/2022,C-002512,SINWA (SINGAPORE) PTE LTD,SINWA (SINGAPORE) PTE LTD,SH,DZSPP1KG,SAPORITO SWEET PAPRIKA 120 ASTA POWDER,12 X 1KG,1,PKT,2,2
SHINV-220501695,SHSO-140704,5/24/2022,C-002512,SINWA (SINGAPORE) PTE LTD,SINWA (SINGAPORE) PTE LTD,SH,SPCRABM170GM,SAPORITO CRAB MEAT IN BRINE,24 X 170GM,1,TIN,12,12
